destination;Afghanistan;Albania;Algeria;American_Samoa;Andorra;Angola;Anguilla;Antigua_and_Barbuda;Argentina;Armenia;Aruba;Australia;Austria;Azerbaijan;Bahamas;Bahrain;Bangladesh;Barbados;Belarus;Belgium;Belize;Benin;Bermuda;Bhutan;Bolivia_(Plurinational_State_of);Bonaire_Sint_Eustatius_and_Saba;Bosnia_and_Herzegovina;Botswana;Brazil;British_Virgin_Islands;Brunei_Darussalam;Bulgaria;Burkina_Faso;Burundi;Cabo_Verde;Cambodia;Cameroon;Canada;Cayman_Islands;Central_African_Republic;Chad;Channel_Islands;Chile;China;Hong_Kong;Macao;Colombia;Comoros;Congo;Cook_Islands;Costa_Rica;C?te_d'Ivoire;Croatia;Cuba;Cura?ao;Cyprus;Czech_Republic;Democratic_People's_Republic_of_Korea;Democratic_Republic_of_the_Congo;Denmark;Djibouti;Dominica;Dominican_Republic;Ecuador;Egypt;El_Salvador;Equatorial_Guinea;Eritrea;Estonia;Ethiopia;Faeroe_Islands;Falkland_Islands_(Malvinas);Fiji;Finland;France;French_Guiana;French_Polynesia;Gabon;Gambia;Georgia;Germany;Ghana;Gibraltar;Greece;Greenland;Grenada;Guadeloupe;Guam;Guatemala;Guinea;Guinea-Bissau;Guyana;Haiti;Holy_See;Honduras;Hungary;Iceland;India;Indonesia;Iran_(Islamic_Republic_of);Iraq;Ireland;Isle_of_Man;Israel;Italy;Jamaica;Japan;Jordan;Kazakhstan;Kenya;Kiribati;Kuwait;Kyrgyzstan;Lao_People's_Democratic_Republic;Latvia;Lebanon;Lesotho;Liberia;Libya;Liechtenstein;Lithuania;Luxembourg;Madagascar;Malawi;Malaysia;Maldives;Mali;Malta;Marshall_Islands;Martinique;Mauritania;Mauritius;Mayotte;Mexico;Micronesia_(Federated_States_of);Monaco;Mongolia;Montenegro;Montserrat;Morocco;Mozambique;Myanmar;Namibia;Nauru;Nepal;Netherlands;New_Caledonia;New_Zealand;Nicaragua;Niger;Nigeria;Niue;Northern_Mariana_Islands;Norway;Oman;Pakistan;Palau;Panama;Papua_New_Guinea;Paraguay;Peru;Philippines;Poland;Portugal;Puerto_Rico;Qatar;Republic_of_Korea;Republic_of_Moldova;R?union;Romania;Russian_Federation;Rwanda;Saint_Helena;Saint_Kitts_and_Nevis;Saint_Lucia;Saint_Pierre_and_Miquelon;Saint_Vincent_and_the_Grenadines;Samoa;San_Marino;Sao_Tome_and_Principe;Saudi_Arabia;Senegal;Serbia;Seychelles;Sierra_Leone;Singapore;Sint_Maarten_(Dutch_part);Slovakia;Slovenia;Solomon_Islands;Somalia;South_Africa;South_Sudan;Spain;Sri_Lanka;State_of_Palestine;Sudan;Suriname;Swaziland;Sweden;Switzerland;Syrian_Arab_Republic;Tajikistan;Thailand;The_former_Yugoslav_Republic_of_Macedonia;Timor-Leste;Togo;Tokelau;Tonga;Trinidad_and_Tobago;Tunisia;Turkey;Turkmenistan;Turks_and_Caicos_Islands;Tuvalu;Uganda;Ukraine;United_Arab_Emirates;United_Kingdom_of_Great_Britain_and_Northern_Ireland;United_Republic_of_Tanzania;United_States_of_America;United_States_Virgin_Islands;Uruguay;Uzbekistan;Vanuatu;Venezuela_(Bolivarian_Republic_of);Viet_Nam;Wallis_and_Futuna_Islands;Western_Sahara;Yemen;Zambia;Zimbabwe;;
South_Africa;36;63;233;;;11043;;;702;;;3145;2520;;;100;1540;18;93;4009;;119;38;;98;;91;15678;960;14;14;2393;;1305;;;1436;2292;;73;;;405;8051;1075;;159;120;3712;;;695;391;416;;1304;779;85;7488;886;;;;;1204;;;325;56;1792;;;29;370;3828;;;190;;;25144;4046;21;3034;;;;;56;48;18;34;;;;;13;10958;742;424;88;4728;;1879;8891;119;786;34;;3911;;56;0;20;163;563;130897;192;98;;157;11;263;17067;554;34;65;133;;;;3604;;86;;9;;;;660;320659;131;23874;14;77;11283;;1181;66;13;10027;13;17;435;20;2469;;36;36;72;124;922;2497;16592;;;1013;;561;631;1138;1512;137;16;;;;;;;377;1674;1550;133;239;352;;164;;;2874;;;478;600;60;1633;;28635;95;2225;70;;225;48;;;;;16;69;551;;;;2882;1488;109;105771;1698;7115;;69;;;184;97;;;51;12880;82744;Mozambique;320659
South_Sudan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;0;;;;;;0;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;Central_African_Republic;0
Spain;37;359;12706;;2355;1532;;;50810;657;;2727;3212;54;9;6;387;6;145;20333;5;49;;;2467;;867;;17132;;3;1959;182;8;1528;8;685;2642;;20;11;;14194;4349;;;21683;;294;;778;241;348;28314;;165;958;27;950;4479;3;408;21654;11606;1267;1441;7506;10;58;174;;;6;3868;113860;;;34;3557;257;100172;736;;806;;90;;;1214;2825;869;13;58;;1515;770;227;5084;682;2159;786;2622;;796;16048;31;2027;1069;20;303;;63;26;31;98;1482;;870;118;78;104;783;60;6;62;;709;119;;;1154;29;;11659;23;124;16;0;;165214;153;12;12;;67;17094;;175;1240;28;1884;;;4036;3;3186;;1407;3;1090;25606;10514;5725;42238;;8;1496;94;;4375;4699;36;;;6;;;;15;22;194;4574;0;6;391;53;;212;109;;28;914;;;69;;55;18;;7207;38443;2245;3;346;81;;65;;;21;718;590;2;;19;17;1038;22;74249;43;14474;;12691;41;;38704;423;;;4;21;35;Morocco;165214
Sri_Lanka;15;;;;;;;;;;;100;;;;50;85;;;;;;;28;;;;;;;;;;;;;;31;;;;;;312;;;;;;;;;;;;31;;;;;;;;;15;;;;;;;;;6;78;;;;;;83;;;11;;;;;;;;;3;;;;;35506;40;12;4;;;5;637;;107;34;;;;224;;;;94;;;4;;;;;;128;193;;;;;;;;;;;;;;;;;;;43;;;13;;;;;;14;41;248;;;;;;;;0;;34;77;;;;18;;;;;;;;;;167;;;2;;78;;;;;;33;;3;;;;;;39;39;8;;34;;;;;;;;4;;;;;;215;182;;87;;;;;;;;;;;;India;35506
State_of_Palestine;;;;;;;;;;;;;;;;8161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17515;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;96052;;;;54057;;;;16322;;;;2288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8902;;;;;;;;;;;9645;;;;;;;;;;;;;;;20773;;;;;;;;;;;;;;;;;;;;;5105;;;;;;;;;830;;;;;;;10387;;;8244;;;;;;;;;1452;;;Israel;96052
Sudan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18271;129807;;;1711;;;;;;;;;;;;;;;13976;;;;;;21886;;;237519;;502740;;;;;;;;;;;;;;;;;;;;;;;;;;;;2304;;;;;;;;;;;;6241;;;;;;;;;2439;;;;;;;;1079;;;;;;;;;;;;;;;;;;;;;;;;23677;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22;;0;;;;;;;;;;;;;;;;;;;;;;;57771;;;;;;;;;;;;;;;;;Ethiopia;502740
Suriname;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2594;;;;;;;;;;;;;;;2538;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6317;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Guyana;6317
Swaziland;;;;;;18;;;;;;6;;;;;;;;;;;;;;;;64;;;;;;29;;;;4;;;;;;;;;;;9;;;;;;;;;;22;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;111;5;;;;;;;;;;;;;;;;;;;;;;;14585;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;12;8013;;;;;;;;;;;;;;;;;;;;;;;;8;;;;;112;;;;;;;;;;;;Mozambique;14585
Sweden;3997;348;1567;;;403;;;2270;317;;2088;5614;176;14;50;2738;94;418;1119;;20;;9;2190;;48046;45;3259;;;3271;31;77;274;302;100;2126;;10;26;;25029;8212;523;;6822;;149;;193;293;4875;1388;;422;299;52;931;35611;53;42;228;885;1944;2174;10;2847;9560;11103;;;33;182250;5223;;;3;2332;123;35578;914;;10118;;37;;;613;104;72;98;99;;195;13173;3291;10359;1514;47650;46038;1033;;1414;5909;181;2128;995;161;1181;;754;42;337;2149;18685;19;520;348;;731;111;68;37;896;6;47;81;;;18;124;;1006;;13;36;0;;4188;182;116;44;;143;4226;;593;376;11;653;;;39596;6;2890;;187;21;121;4225;5091;37413;2344;;21;8550;69;;10980;6082;105;;;27;;;15;;;779;214;0;43;202;474;;226;636;;12198;947;;4736;5458;949;662;19;14;;2227;13205;60;9653;2202;;216;;18;218;2543;29740;52;;;2231;1360;327;13616;788;13439;;2076;144;;418;10162;;;161;228;236;Finland;182250
Switzerland;2243;1316;5980;;25;4232;;49;5249;415;;3559;46395;225;79;150;1055;47;449;10118;28;276;;56;1680;;39843;31;18838;;31;3067;317;356;1287;1716;3555;7502;;133;186;;4967;9792;;;6475;17;2070;;505;1487;18107;1585;;234;9600;233;2594;3830;52;131;5976;2337;4155;428;23;2734;270;2441;;;90;3555;93526;;;157;314;369;201043;1683;;5666;;33;;;577;575;165;97;1120;;315;11046;173;9984;2316;5372;4104;1850;;2141;191945;491;4434;366;794;1939;;237;169;720;712;3861;66;286;683;2248;548;1442;1034;59;1362;38;227;164;;;78;1862;;3416;;148;303;992;;10113;809;133;157;;502;15529;;1139;330;108;1817;;;1615;35;2427;;302;168;511;5665;8124;12836;109787;;29;1894;451;;7770;9048;673;;;47;;;;;38;513;1223;41386;168;322;1004;;4523;3005;;2901;4606;;47536;20205;196;554;71;58;6515;;1718;73;11088;37897;;840;;;210;6249;54615;33;;;451;3109;192;26763;570;22377;;1060;273;;2224;7764;;;229;216;598;Germany;201043
Syrian_Arab_Republic;92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;345;;;;;289464;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;State_of_Palestine;289464
Tajikistan;12248;;160;;;;;;;221;;;79;209;;;;;771;;;;;;;;;;;;31;;;;;;;62;;;;;;60;;;;;;;;;;;;;;193;;161;;;;;;;;;;;;;;;;;;;;753;166;;;;;;;;;;;;;;;;;760;;1473;78;;;;;;;;951;;;;15292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63;;135;;30;;;;;46;144;;;;;;;47;;;;;1389;;;294449;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66;;;;;;;;;;;955;744;;;;2520;;387;;338;30;;12829;;;;;;;31;;Russian_Federation;294449
Thailand;9;;;;;;;;;;;991;;;;;1211;;;;;;;;;;;;;;;;;;;102948;;826;;;;;;116;;;;;;;;0;;;;;;0;0;392;;;;;0;;;;;0;;;;;1220;;;;;;2303;;;;;;;;;;;;;;;;;5665;495;9;16;;;;598;;9092;;;;;;;205957;;;;0;;;;;;;1170;;;;;;;;;;;;;;;;;436777;;;9634;252;;2194;;;;;;732;;1820;;;;;;1146;;88;;;784;;;;;0;;;;;;;;;0;;;;;730;;;;;9;;;;6348;1;0;;;416;619;;;;;;0;;;;;0;;;;0;;;36;;2742;;;;;;12336;;;0;;0;Myanmar;436777
The_former_Yugoslav_Republic_of_Macedonia;;58009;;;;;;;;;;;;;;;;;;;;;;;;;5989;;;;;1006;;;;;;;;;;;;;;;;;;;;;1335;;;;50;;;;;;;;1843;;;;;;;;;;;;;;;;40;;;220;;;;;;;;;;;;77;;;;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8606;;;;;;;;;;;;;;;;;;;;;;;;;94;;;;;;;22;203;;;;;;;;;;;;16803;;;;;35;241;;;;;;;;;;;;;;;;;;;;;;;13247;;;;;61;;;;;;;;;;;;;;;;Albania;58009
Timor-Leste;;;;;;;;;;;;451;;;;;112;;;;;;;;;;;;165;;;;;;;;;;;;;;;1012;;;;;;;;;;92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4893;;;;;;;;;;;;;;;;;;;;;;;;;;145;;;;;;;;;;;;;;;;;;;;;;;151;;;;;;;;207;;;;;;629;;281;;;;;;;;;;;;;;;;;;;;;;62;;;;;;;;;;;;;;;;;;130;;;;;;;;;;;;;;;;;64;;;;;;176;;;;;;Indonesia;4893
Togo;;;;;;;;;;;;;;;;;;;;28;;26058;;;;;;;;;;;6908;;21;;376;20;;201;385;;;278;;;;;138;;;1791;;;;;;;312;;;;;;;;56;;;;;;;;1523;;;484;574;;87;19575;;;;;;;;1749;69;;;;;;;;;;;;;;;;;;;;;;;;;;;91;;;;;;;;;2038;;;;76;;;;;;;;;;;;;;;;;;;14286;11900;;;;;;;;;;;;;;;;;;;;;899;;;;;;;;21;;544;;;55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;179;;;;;;;;;;;;Benin;26058
Tokelau;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;;;;;;;;;;;;;;;;;;Samoa;114
Tonga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;415;;;;;;;;;;;;;;;;;;;;;;;;;157;;;;;;;;;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fiji;415
Trinidad_and_Tobago;;;;;;;;;;;;;;;;;;2188;;;;;;;;;;;;;;;;;;;;874;;;;;;425;;;;;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;124;;;;;15066;;;;;;4666;;;;;;697;;;;;;;;736;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;246;;;;;;;;;;;169;;;;;;;;;;;;;1185;;10556;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1958;;2205;;;;;1213;;;;;;;Grenada;15066
Tunisia;;;13669;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;546;;;;;;;;;;;;;602;;;;;;;;;;3841;;;;;;896;;;;;;;;;;;;;;;;;;;;0;;;;1610;;;;;;;;;;;;;;1215;;;;;;;;198;;;;374;;;;;;;;;7220;;;;;;;;;;;119;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;323;;;;;;;;;;;;;;627;;;;;;377;;;;;;;;;;;;;;;;;;;234;;;;;;;;;;;;Algeria;13669
Turkey;9633;1939;378;;;;;;82;465;;2817;10148;9832;;;192;;175;6415;;;;;;;7000;;201;43;;454518;;;;;;835;;;;;25;1020;33;;27;;;;31;;129;24;;9419;663;17;17;1970;;;;;1514;;;;65;34;;;;978;12558;;;;;3813;215428;83;;78316;;;27;0;;;;;;;;304;24;304;104;13188;21033;314;;1592;2298;;1415;525;2926;101;;167;1025;;37;662;;;1798;;152;26;;;155;;;24;;;;;;89;;;111;;;274;;21;;;;15095;;169;;;170;;;2081;14;666;;;;;31;341;1999;131;;18;299;1366;;12145;14936;;;;;;;;;;3712;39;;;;116;;184;85;;14;172;;707;21;432;132;;44;3124;8867;5106;155;85;84307;;;;;;297;;1190;;;;2447;1689;12029;129;12735;;25;4632;;22;17;;;39;;;Bulgaria;454518
Turkmenistan;;;;;;;;;;9767;;;;10639;;;;;5390;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2591;;;;;;;;;;;;;;;;;;;4464;;;;;;;;;25289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;86857;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6714;;;;;;;118338;;;;;;;;;Uzbekistan;118338
Turks_and_Caicos_Islands;;;;;;;;;;;;;;;649;;;;;;;;;;;;;;;;;;;;;;;284;;;;;;;;;;;;;;;;;;;;;;;;;520;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3567;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;316;;565;;;;;;;;;;;;Haiti;3567
Tuvalu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34;;;;;;;;;;;;Fiji;94
Uganda;;;;;;;;;;;;;;;;;49;;;44;;;;;;;;;;;;;;49666;;;;99;;;;;;139;;;;;;;;;;;;;;51;77724;172;;;;;;;;0;;165;;;;;245;;;;;;229;;;40;;;;;;;;;;;;;;1334;;;;;;;396;;69;;;32852;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;229;;;;;211;;;;;;;;;;220;;;;;;;;;;;59;;;;299;141160;;;;;;;;;;;;;;;;;;;1034;;;59;;;273062;;;;;;;;;;;;;;;;;;;;;;1052;32059;494;;;;;;;;;;;;Sudan;273062
Ukraine;2468;;;;;;;;;44340;;;;87250;;;;;339992;;;;;;;;;;;;;2026;;;;;;;;;;;;7666;;;;;;;;;;;;;;;;;;;;;;;;;11068;;;;;;;;;;;74660;1265;;;;;;;;;;;;;;;;;4459;;2496;;;;4384;;;;4340;290731;;;;33724;;21108;2062;;;;;26437;;;;;;;;;;;;;;;;;;;2031;;;;;;;;;;;;;;;;;;;;;;;3597;;;;;174541;;;4355392;;;;;;;;;;;;;;;;;;;;;;;;;1768;;;;;;4347;34009;;;;;;;;;1583;28347;;;;;;;;3200;;;190478;;;14476;;;;;;Russian_Federation;4355392
United_Arab_Emirates;2088;;;;;;;;;;;;;;;498;219911;;;;;;;;;;;;;;;;;;;;;;;;1361;;;;;;;;;;;;;;;;;;;;;;;;207924;;;4928;;3470;;;;;1118;;;;;;;;;;;;;;;;;;;;;;;667853;68471;;;;;;;;;35757;;;;16904;;;;7065;;;;;;;;;;;;;;;;;;;;;;;;2496;;;;;2217;1346;;;;;1815;;;;;225750;;;;;;91840;;;;131;;;;;;;;;;;;;;;1005;;;;;;;;;;3304;;5187;;43576;14868;42130;;;;;17252;;2855;;;;;;;1505;12534;;;;;;;12845;;4396;;;;;;;;;57044;;;India;667853
United_Kingdom_of_Great_Britain_and_Northern_Ireland;8160;1181;6898;;15;3243;377;2135;3722;323;437;87623;19373;307;984;2295;124761;21135;703;18359;1182;127;31906;48;625;;4108;1948;12033;188;1527;3395;52;1107;180;385;1773;66277;591;169;101;15347;2817;83030;72931;;8660;33;1793;;200;1529;4290;592;;75065;10086;5;4698;15833;131;3697;285;1665;22933;322;29;3593;1233;4269;150;626;1900;7993;71537;;55;70;2553;303;233229;42703;9279;23935;22;5367;;;272;144;211;19912;86;;233;12352;947;422284;3687;36022;22970;559011;8238;11621;95453;139059;31661;2712;480;116551;95;3223;72;254;2623;9330;180;864;7588;16;2675;926;433;11110;45112;107;65;29655;;;15;24326;;2769;;136;162;447;5069;10312;1840;9891;677;2;3257;33722;78;47883;124;54;65168;;;10835;1108;267177;;269;580;275;2231;29809;64757;27105;;582;6750;243;7;5579;9605;1301;1888;3575;4534;;3889;149;;48;6294;396;3588;2828;11228;35923;;3236;756;170;23882;100971;;44874;51624;;5854;144;469;16159;13797;3366;54;11357;787;1300;300;;77;18728;2644;38795;51;70;;51083;7311;2965;;30079;146271;85;530;287;67;2182;20943;;;6857;18532;34085;Ireland;559011
United_Republic_of_Tanzania;;;;;;958;;;;;;;;;;;;;;;;;;;;;;108;;;;;;310644;;;;234;;;;;;;;;;458;22000;;;;;;;;;;21834;;;;;;;;;;;;;;;;;;;;;;769;;;;;;;;;;;;;;;;;6308;;;;;;;457;;;;;31740;;;;;;;106;;;;;;;7121;;;;;;;;151;;;;;;;;;57995;;494;;;;;;;;;;;;;517;;;;;;;;;;;;;;;;600656;;;;;;;;;;;;286;;;;;;;4247;547;;;;;;;69;;;;;;;;;;;;;;;;;15546;;;866;;1027;;;;;;;;;;14501;652;Rwanda;600656
United_States_of_America;36082;21701;7600;;;3242;;14869;106709;52311;3516;50582;74145;11382;24356;;57185;46640;29439;33446;34351;;8011;;41443;;75516;;144505;;;21397;;;20076;125343;7313;767121;;;;;66875;1023585;171843;5794;390026;;;;56544;4194;31278;788723;;10361;83347;;4104;32545;;17231;507397;216544;88054;628538;;14037;9307;51123;;;22943;21422;132485;;;;3552;8436;695109;42364;;168137;;23030;;;346127;2985;;162619;315898;;191964;99150;5205;721728;59258;242134;66053;159882;;95923;516410;435091;312447;38544;7335;26975;;14335;1903;184166;26170;94213;;24736;4606;;28534;2059;;;40812;;;8904;3627;;;;;6602801;4816;;;;3624;24608;;25686;;;6848;93473;;18760;190601;;93239;;;36477;;154524;;93545;;8837;206962;1118021;418971;376935;1338464;;701915;14914;;111262;260099;;;9065;10036;;16075;13644;;;16519;6282;7862;;13743;16488;;;4566;;18715;48148;;78041;19249;22607;11864;4134;;50664;40294;44756;2135;135588;14282;;;;13688;153418;5111;65395;717;;;9027;210382;4115;645750;8658;;;22443;18453;;73081;750381;;;11829;4380;7571;Mexico;6602801
United_States_Virgin_Islands;;;;;;;1106;4610;;;468;;;;;;;324;;;;;;;;370;;;;2693;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4060;1861;;;;;;;;;;;;;;;;;;;;;;;520;;;;;;;346;;;;;;;;;;;;;305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;728;;;;;;;;;;;;;;;;;;;;;;;;;;4141;;;;;;;;;6435;2990;;485;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2300;;;;;;;;;;;14965;;;;;;;;;;;;United_States_of_America;14965
Uruguay;;;;;;;;;17970;;;;;;;;;;;;;;;;;;;;11084;;;;;;;;;389;;;;;1299;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;840;;;;;;2205;;;;;;;;;;;;;;;;;;;;;;;;14943;;;;;;;;;;;;;;;;;;;;;;;;;;;;;657;;;;;;;;;;;;;;;;;;;;;;;;;;1199;240;;2465;877;;;;;;748;;;;;;;;;;;;;;;;;;;;;;;;29447;;;;;;;;;;;;;;;;;;;;;;;;;523;;1036;;;;;713;;;;;;;Spain;29447
Uzbekistan;;;;;;;;;;8402;;;;22987;;;;;33291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14711;;;;;;;;;;;;;;;;;;;;;;;;;;;;25111;;;;5238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1161963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8292;;;;;;;;;;551;;;;153360;;;;;;;;;;;;;;;;Russian_Federation;1161963
Vanuatu;;;;;;;;;;;;445;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;146;;242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;161;165;;;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65;;;;;;;;;;;;;;;;;;;25;;;;;;;;;;152;;;;;;;;;;;;;;Australia;445
Venezuela_(Bolivarian_Republic_of);;16;82;;;164;;;9138;29;424;129;908;;;;;142;;450;17;;;;2031;895;20;;4590;;;124;;;;;;977;;;;;18675;8067;500;;588323;;;;1405;;358;10603;;13;327;40;;126;;40;16240;26835;350;965;;24;45;28;;;;63;4149;25;;;;11;4432;27;;922;;321;;;501;;;5577;1824;;369;896;;226;51;154;67;54;;792;57175;167;590;350;;;;62;;;122;7179;;;122;;128;;;;29;;;;;37;;;;3012;;;;238;;1297;46;;;;;628;;15;2193;;87;;;78;;11;;1203;;294;32973;141;793;62567;701;;242;;;764;589;;;;40;;105;;;;1045;12;720;;;15;;20;89;;;67;;92458;;419;;80;;180;749;13662;;61;;;;;;3174;12;113;;;;;184;;1761;;10925;;5364;;;;10;;;;;13;Colombia;588323
Viet_Nam;;;;;;;;;;;;28;;;;;523;;;;;;;;;;;;;;;;;;;34400;;77;;;;;;1192;;;;;;;;;;;;;;228;;;;;;;;;;;;;;;;;53;;;;;;;;;;;;;;;;;;;;;;;350;2197;;;;;;;;224;;;;;;;1889;;;;;;;;;;;33;;;;;;;;;;;;;;;;;2690;;;299;;;;;;;;;;;70;;;;;;29;;;;;75;;;;;;;;;;;;;;;;;;;522;;;;;;;;;114;;;;;;;;;2995;;;;;;;;;;;;;;;1230;;585;;;;;;;;;;;;Cambodia;34400
Wallis_and_Futuna_Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;440;;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43;;;;;;;;;;;;;;977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;165;;;;;;;;New_Caledonia;977
Western_Sahara;;;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;155;;;;;;;;;;;;;;;550;581;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;215;;;;313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Senegal;1006
